id,tipo_solicitud,id_cliente,id_prestamo,fecha_primer_pago,cantidad_sistema,cantidad_correcta,motivo_eliminacion,comentarios,comentarios_resolucion,estatus,id_usuarios,id_usuario_resolvio,fecha_creacion,fecha_actualizacion,fecha_resolucion
159,CORRECCION_FECHA_PRIMER_PAGO,,1532,2025-12-25,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:28:41,2026-04-10 15:37:34,2026-04-10 15:37:34
160,CORRECCION_FECHA_PRIMER_PAGO,,1534,2025-12-25,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:29:35,2026-04-10 15:37:34,2026-04-10 15:37:34
161,CORRECCION_MONTO_PAGO,,1535,,544.40,706.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:30:51,2026-04-10 15:37:47,2026-04-10 15:37:47
162,CORRECCION_FECHA_PRIMER_PAGO,,1536,2025-12-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:31:51,2026-04-10 15:37:34,2026-04-10 15:37:34
163,CORRECCION_FECHA_PRIMER_PAGO,,1537,2025-09-25,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:32:49,2026-04-10 15:37:34,2026-04-10 15:37:34
164,CORRECCION_FECHA_PRIMER_PAGO,,1538,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 18:33:46,2026-04-10 15:37:34,2026-04-10 15:37:34
165,CORRECCION_FECHA_PRIMER_PAGO,,1431,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:11:46,2026-04-10 15:37:34,2026-04-10 15:37:34
166,CORRECCION_MONTO_PAGO,,1433,,408.33,588.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:13:17,2026-04-10 15:37:47,2026-04-10 15:37:47
167,CORRECCION_FECHA_PRIMER_PAGO,,1434,2025-09-18,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:14:18,2026-04-10 15:37:34,2026-04-10 15:37:34
168,CORRECCION_FECHA_PRIMER_PAGO,,1435,2026-01-29,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:16:59,2026-04-10 15:37:34,2026-04-10 15:37:34
169,CORRECCION_FECHA_PRIMER_PAGO,,1436,2025-12-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:17:53,2026-04-10 15:37:34,2026-04-10 15:37:34
170,CORRECCION_FECHA_PRIMER_PAGO,,1437,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:18:57,2026-04-10 15:37:34,2026-04-10 15:37:34
171,CORRECCION_FECHA_PRIMER_PAGO,,1438,2025-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:19:51,2026-04-10 15:37:34,2026-04-10 15:37:34
172,CORRECCION_FECHA_PRIMER_PAGO,,1439,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:21:02,2026-04-10 15:37:34,2026-04-10 15:37:34
173,CORRECCION_FECHA_PRIMER_PAGO,,1440,2025-11-13,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:22:05,2026-04-10 15:37:34,2026-04-10 15:37:34
174,CORRECCION_FECHA_PRIMER_PAGO,,1441,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:22:55,2026-04-10 15:37:34,2026-04-10 15:37:34
175,CORRECCION_FECHA_PRIMER_PAGO,,1443,2025-07-24,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:24:22,2026-04-10 15:37:34,2026-04-10 15:37:34
176,CORRECCION_FECHA_PRIMER_PAGO,,1442,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:25:03,2026-04-10 15:37:34,2026-04-10 15:37:34
177,CORRECCION_FECHA_PRIMER_PAGO,,1445,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:27:22,2026-04-10 15:37:34,2026-04-10 15:37:34
178,CORRECCION_FECHA_PRIMER_PAGO,,1446,2025-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:28:11,2026-04-10 15:37:34,2026-04-10 15:37:34
179,CORRECCION_FECHA_PRIMER_PAGO,,1447,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:28:54,2026-04-10 15:37:34,2026-04-10 15:37:34
180,CORRECCION_FECHA_PRIMER_PAGO,,1448,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:29:40,2026-04-10 15:37:34,2026-04-10 15:37:34
181,CORRECCION_FECHA_PRIMER_PAGO,,1449,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:30:54,2026-04-10 15:37:34,2026-04-10 15:37:34
182,CORRECCION_FECHA_PRIMER_PAGO,,1450,2025-12-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:31:50,2026-04-10 15:37:34,2026-04-10 15:37:34
183,CORRECCION_FECHA_PRIMER_PAGO,,1454,2026-02-12,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:35:40,2026-04-10 15:37:34,2026-04-10 15:37:34
184,CORRECCION_FECHA_PRIMER_PAGO,,1455,2025-09-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:36:59,2026-04-10 15:37:34,2026-04-10 15:37:34
185,CORRECCION_FECHA_PRIMER_PAGO,,1485,2025-09-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:38:18,2026-04-10 15:37:34,2026-04-10 15:37:34
186,CORRECCION_FECHA_PRIMER_PAGO,,1489,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:42:08,2026-04-10 15:37:34,2026-04-10 15:37:34
187,CORRECCION_FECHA_PRIMER_PAGO,,1488,2025-12-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:42:55,2026-04-10 15:37:34,2026-04-10 15:37:34
188,CORRECCION_FECHA_PRIMER_PAGO,,1490,2025-12-11,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:43:43,2026-04-10 15:37:34,2026-04-10 15:37:34
189,CORRECCION_MONTO_PAGO,,1492,,153.90,200.00,,,Aplicado en lote: correccion automatica de monto de pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:44:38,2026-04-10 15:37:47,2026-04-10 15:37:47
190,CORRECCION_FECHA_PRIMER_PAGO,,1491,2025-12-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:45:43,2026-04-10 15:37:34,2026-04-10 15:37:34
191,CORRECCION_FECHA_PRIMER_PAGO,,1493,2026-01-22,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:46:36,2026-04-10 15:37:34,2026-04-10 15:37:34
192,CORRECCION_FECHA_PRIMER_PAGO,,1494,2026-01-01,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:48:15,2026-04-10 15:37:34,2026-04-10 15:37:34
193,CORRECCION_FECHA_PRIMER_PAGO,,1495,2025-07-31,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:48:51,2026-04-10 15:37:34,2026-04-10 15:37:34
194,CORRECCION_FECHA_PRIMER_PAGO,,1496,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:49:47,2026-04-10 15:37:34,2026-04-10 15:37:34
195,CORRECCION_FECHA_PRIMER_PAGO,,1497,2026-02-05,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:50:44,2026-04-10 15:37:34,2026-04-10 15:37:34
196,CORRECCION_FECHA_PRIMER_PAGO,,1498,2025-11-27,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:51:55,2026-04-10 15:37:34,2026-04-10 15:37:34
197,CORRECCION_FECHA_PRIMER_PAGO,,1500,2025-12-04,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:53:07,2026-04-10 15:37:34,2026-04-10 15:37:34
198,CORRECCION_FECHA_PRIMER_PAGO,,1499,2025-11-20,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:54:00,2026-04-10 15:37:34,2026-04-10 15:37:34
199,CORRECCION_FECHA_PRIMER_PAGO,,1501,2026-01-08,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:55:04,2026-04-10 15:37:34,2026-04-10 15:37:34
200,CORRECCION_FECHA_PRIMER_PAGO,,1502,2026-02-26,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:56:06,2026-04-10 15:37:34,2026-04-10 15:37:34
201,CORRECCION_FECHA_PRIMER_PAGO,,1505,2025-11-13,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:58:08,2026-04-10 15:37:34,2026-04-10 15:37:34
202,CORRECCION_FECHA_PRIMER_PAGO,,1506,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:58:58,2026-04-10 15:37:34,2026-04-10 15:37:34
203,CORRECCION_FECHA_PRIMER_PAGO,,1507,2026-01-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 19:59:26,2026-04-10 15:37:34,2026-04-10 15:37:34
204,CORRECCION_FECHA_PRIMER_PAGO,,1508,2026-02-19,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 20:00:06,2026-04-10 15:37:34,2026-04-10 15:37:34
205,CORRECCION_FECHA_PRIMER_PAGO,,1676,2026-04-17,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-09 20:47:57,2026-04-10 15:37:34,2026-04-10 15:37:34
206,CORRECCION_FECHA_PRIMER_PAGO,,916,2025-10-15,,,,,Aplicado en lote: correccion automatica de fecha primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-10 15:35:06,2026-04-10 15:37:34,2026-04-10 15:37:34
207,CORRECCION_FECHA_PRIMER_PAGO,,1325,2025-09-24,,,,,Aplicado en lote: correccion automatica de fecha de primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-13 21:46:59,2026-04-14 16:31:17,2026-04-14 16:31:17
208,CORRECCION_FECHA_PRIMER_PAGO,,1361,2026-01-28,,,,,Aplicado en lote: correccion automatica de fecha de primer pago,SOLUCIONADO,111113612004634,111113612004634,2026-04-13 21:50:12,2026-04-14 16:31:17,2026-04-14 16:31:17
209,CORRECCION_FECHA_PRIMER_PAGO,,942,2026-02-27,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:43:49,2026-04-15 16:01:03,2026-04-15 16:01:03
210,CORRECCION_FECHA_PRIMER_PAGO,,943,2025-12-26,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:44:31,2026-04-15 16:01:03,2026-04-15 16:01:03
211,CORRECCION_FECHA_PRIMER_PAGO,,946,2026-02-27,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:48:51,2026-04-15 16:01:03,2026-04-15 16:01:03
212,CORRECCION_FECHA_PRIMER_PAGO,,947,2026-01-16,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:49:46,2026-04-15 16:01:03,2026-04-15 16:01:03
213,CORRECCION_FECHA_PRIMER_PAGO,,948,2026-02-27,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:52:22,2026-04-15 16:01:03,2026-04-15 16:01:03
214,CORRECCION_FECHA_PRIMER_PAGO,,948,2026-02-27,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:53:24,2026-04-15 16:01:03,2026-04-15 16:01:03
215,CORRECCION_FECHA_PRIMER_PAGO,,949,2025-11-14,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:55:23,2026-04-15 16:01:03,2026-04-15 16:01:03
216,CORRECCION_FECHA_PRIMER_PAGO,,978,2025-12-12,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:56:58,2026-04-15 16:01:03,2026-04-15 16:01:03
217,CORRECCION_FECHA_PRIMER_PAGO,,979,2025-12-12,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 16:59:21,2026-04-15 16:01:03,2026-04-15 16:01:03
218,CORRECCION_FECHA_PRIMER_PAGO,,980,2025-12-12,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 17:01:31,2026-04-15 16:01:03,2026-04-15 16:01:03
219,CORRECCION_FECHA_PRIMER_PAGO,,981,2025-12-12,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 17:03:22,2026-04-15 16:01:03,2026-04-15 16:01:03
220,CORRECCION_FECHA_PRIMER_PAGO,,1056,2026-02-06,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 17:11:47,2026-04-15 16:01:03,2026-04-15 16:01:03
221,CORRECCION_FECHA_PRIMER_PAGO,,1057,2026-02-06,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 17:12:54,2026-04-15 16:01:03,2026-04-15 16:01:03
222,CORRECCION_FECHA_PRIMER_PAGO,,1058,2026-02-06,,,,,Aplicado en lote: correccion automatica de fecha de primer pago (si hubo duplicado se tomo la solicitud mas reciente por prestamo),SOLUCIONADO,111113612004634,111113612004634,2026-04-14 17:13:52,2026-04-15 16:01:03,2026-04-15 16:01:03
